Google Documents,理財幫手AndroMoney,2026/09/17,,,,,,,,,,,,
Id,幣別,金額,分類,子分類,日期,付款(轉出),收款(轉入),備註,Periodic,專案,商家(公司),uid,時間,status
880,TWD,1900,餐飲食品,食材,20240828,現金,,,,,,5C441481027D483D91DDE14E2ACD14C7,0,
881,TWD,100000,餐飲食品,Wife,20240905,現金,,,,,,24F6952EFC4843868341837F33C7BA3B,0,0
882,TWD,3446,餐飲食品,食材,20240904,信用卡,,,,Costco,,87AE6D4043934D6DB95CC3BC85EB6135,0,0
883,TWD,1500,稅務捐款,慈善捐款,20240903,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20240903,,0
884,TWD,2015,汽機車,油錢,20240903,信用卡,,,,永豐,,3733EDC495BE4A6EAA4B295F2DCADB95,0,
885,TWD,10000,餐飲食品,cash,20240904,現金,,,,,,AC9A1E23AAD14975B85D0451ACB79ABC,0,
886,TWD,10000,教育學習,學雜費,20240904,現金,,,,,,24ED6462C2414BA896A13B2CB9BB54A0,0,
887,TWD,5000,餐飲食品,午餐,20240907,信用卡,,,,遠東銀,,E8C48AB45B044CEC82E49CDB74618D97,0,
888,TWD,2152,服飾美容,上衣,20240908,信用卡,,,,永豐,,B35AD67378074CB4AE53399E6FB3F864,0,
889,TWD,3692,服飾美容,上衣,20240908,信用卡,,,,富邦,,34EDB405773D46B6AFEC187E46A6EF14,0,
890,TWD,1935,服飾美容,上衣,20240908,信用卡,,,,富邦,,6AAD169F1FF54EB6BBB8CE177F4D2510,0,
891,TWD,1500,稅務捐款,慈善捐款,20240909,信用卡,,,,富邦,,B9871BE9CC01452DA9339CAF408D782C,0,
892,TWD,4180,餐飲食品,晚餐,20240912,信用卡,,,,永豐,,6EB08EEB76414E12A8C3B8D68F726288,0,
893,TWD,7980,餐飲食品,食材,20240912,信用卡,,,,Costco,,2AA61939969742A197EC714330F5C5D3,0,
894,TWD,1738,餐飲食品,食材,20240912,信用卡,,,,永豐,,227F7532A32D429BB63D2A3B4E32790B,0,
895,TWD,3200,稅務捐款,慈善捐款,20240919,信用卡,,,,富邦,,73291AE606D04EF6AD085E42EEC01FAF,0,
896,TWD,2870,餐飲食品,晚餐,20240921,信用卡,,,,永豐,,2160FB8859254BD7BF159A00E95DD207,0,
897,TWD,30000,餐飲食品,cash,20240923,現金,,,,,,0F961D900EBA49A9908A810880C1D30B,0,
898,TWD,11734,居家生活,電費,20240923,信用卡,,,,玉山,,8215D3D128DB4A469571136748FB9213,0,
899,TWD,1919,汽機車,油錢,20240923,信用卡,,,,永豐,,281D5B6BE3A9491999D28DAA69A4FAE5,0,
900,TWD,2110,餐飲食品,食材,20240925,現金,,,,,,C9F8F799713D483EB0DEFD7C6C6D5B56,0,0
901,TWD,26334,餐飲食品,晚餐,20240923,信用卡,,,,永豐,,9979D4E43EF04062BB9751D1D5DB5497,0,
902,TWD,26840,餐飲食品,晚餐,20240927,信用卡,,,,永豐,,0A51335037624F128B1116DD42432A18,0,
903,TWD,4128,餐飲食品,食材,20240928,信用卡,,,,Costco,,F9E43BA64BC64751A04AA11AD0469143,0,
904,TWD,985,餐飲食品,食材,20240928,信用卡,,,,永豐,,CD36CCBBF02A4565B2673E6CFDDDDC09,0,
905,TWD,2711,服飾美容,上衣,20241001,信用卡,,,,永豐,,2A7BE511BA694755A0B16E2CBB9ACC67,0,
906,TWD,2935,餐飲食品,食材,20241001,信用卡,,,,Costco,,37DAB7431D2C436797B9890B41A39DA0,0,
907,TWD,100000,餐飲食品,Wife,20241002,現金,,,,,,A7A4CB07283A4450AA6E4AD4F207BE39,0,
908,TWD,1500,稅務捐款,慈善捐款,20241003,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20241003,,0
909,TWD,2073,服飾美容,上衣,20241002,信用卡,,,,Costco,,37BC94DFF8D94575A68B127156C4D6E1,0,
910,TWD,10000,餐飲食品,cash,20241007,現金,,,,,,370DC704978D4AA1886B61D0C2E4DD53,0,
911,TWD,1500,稅務捐款,慈善捐款,20241007,信用卡,,,,富邦,,8CE02D7D8BEB4DF1B744769A532458E2,0,
912,TWD,4262,餐飲食品,晚餐,20241010,信用卡,,,,永豐,,D9DB3B74638D4440BCE34AE58ED82665,0,
913,TWD,1110,餐飲食品,食材,20241010,信用卡,,,,Costco,,0410DC4C549247DE908886EB6F54407C,0,
914,TWD,30000,教育學習,補習費,20241011,現金,,,,,台銀黃金,BD5EC3B7EEB249D5AE3B94C3C3139881,0,
915,TWD,5000,服飾美容,上衣,20241011,信用卡,,,,遠東銀,,C1E31183ACD8421B83C4896695A167E8,0,
916,TWD,3391,服飾美容,上衣,20241013,信用卡,,,,永豐,,0D6AD90355A6418196E8E0FF103AAC94,0,
917,TWD,672,餐飲食品,食材,20241013,信用卡,,,,永豐,,75CD4BA48EBE48B2844C7C76CB7D5F4B,0,
918,TWD,500000,醫療保健,保險,20241015,現金,,,,,,1B3E4A3C36F84DABA28B215551F605E0,0,
919,TWD,3200,稅務捐款,慈善捐款,20241018,信用卡,,,,富邦,,541C2D84CED24D84803B3A463E5D6AA8,0,
920,TWD,1011,圖書刊物,書籍,20241018,信用卡,,,,富邦,,E489276F4AE84E5085A4CC0E2F106310,0,
921,TWD,11604,居家生活,管理費,20241018,現金,,,,,,1F69D2AEF932407AB2619099BA682BB3,0,
922,TWD,10000,餐飲食品,cash,20241018,現金,,,,,,E1A690CD106D4B7896DA962F3D0F2066,0,
923,TWD,109860,休閒娛樂,旅行遊玩,20241019,信用卡,,,,永豐,,EB97B93D88B94E7F846415F3046CC29E,0,
924,TWD,9937,休閒娛樂,旅行遊玩,20241019,信用卡,,,,永豐,,D4686A2E909347178A6E0EF0C89A6571,0,
925,TWD,553,居家生活,水費,20241020,信用卡,,,,玉山,,72B5D802BFCB44DB8570510FEA47DA30,0,
926,TWD,2424,服飾美容,上衣,20241020,信用卡,,,,永豐,,92BAA285633542ADA7CA85F16A9FDD88,0,
927,TWD,3906,服飾美容,上衣,20241020,信用卡,,,,富邦,,13B15AF06F6849FFB7D64C7A71DFBA84,0,
928,TWD,9301,餐飲食品,食材,20241026,信用卡,,,,Costco,,AD017327858C4A298D1D3604707AD181,0,
929,TWD,2200,餐飲食品,食材,20241026,信用卡,,,,Costco,,45FFE1F5064C43C6B8486C74A41EF979,0,
930,TWD,1167,餐飲食品,食材,20241031,信用卡,,,,永豐,,C36761DCEA91430F9694EC82F72395DF,0,
931,TWD,1500,稅務捐款,慈善捐款,20241103,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20241103,,0
932,TWD,10000,餐飲食品,cash,20241103,現金,,,,,,35211BA8E433425C8C0BEB2F7C145FA4,0,0
933,TWD,100000,餐飲食品,Wife,20241105,現金,,wife,,,,18C6CDEF245447608B525BA3FF9358BA,0,0
934,TWD,1936,汽機車,油錢,20241109,信用卡,,,,永豐,,793704D5708F44BD91D75E3889CA21C1,0,
935,TWD,1500,稅務捐款,慈善捐款,20241109,信用卡,,,,富邦,,85CCA14A845349588AFE21A8654C2317,0,
936,TWD,2399,服飾美容,上衣,20241109,信用卡,,,,永豐,,3E7BEB51891646CC843A078C53A434A7,0,
937,TWD,24000,醫療保健,保險,20241111,信用卡,,,,富邦,,06DC0C031E16428A83FFE85A48DEBA74,0,0
938,TWD,23991,餐飲食品,食材,20241109,信用卡,,,,富邦,,B748A9B2E8384C39BA60D65989C6F56E,0,
939,TWD,18510,休閒娛樂,旅行遊玩,20241116,信用卡,,,,永豐,,5B180132299E4F90AAD010D99199B231,0,
940,TWD,9079,休閒娛樂,旅行遊玩,20241116,信用卡,,,,永豐,,3FAF3F7D30BC49A29E3433359383CC4E,0,
941,TWD,5708,休閒娛樂,旅行遊玩,20241116,信用卡,,,,永豐,,D85D900C42394792B6667A928EBB6F1A,0,
942,TWD,6633,休閒娛樂,旅行遊玩,20241116,信用卡,,,,永豐,,DB911A62D4BC4465A9BB5583C736F3A8,0,
943,TWD,20853,休閒娛樂,旅行遊玩,20241116,信用卡,,,,永豐,,30C633B5F6BD4C628F67B3C032555B27,0,
944,TWD,1150000,居家生活,房地產,20241119,現金,,車位,,,,89E99BADFF5B468BB9FF7E06C9AD27A0,0,
945,TWD,1200,休閒娛樂,旅行遊玩,20241122,信用卡,,,,富邦,,AC84E9E00EF043B18426276C22FF7673,0,0
946,TWD,6178,居家生活,電費,20241122,信用卡,,,,玉山,,5CE8621D688B43B2B001C7430FB99378,0,
947,TWD,1263,圖書刊物,書籍,20241122,信用卡,,,,富邦,,FB152C4881DE4915B05AF8B421C3D6BE,0,
948,TWD,20000,餐飲食品,cash,20241122,現金,,,,,,686AA838145C4BA6B89F6FA97FA8ECC1,0,
949,TWD,3200,稅務捐款,慈善捐款,20241122,信用卡,,,,富邦,,68CD69AD834E4201BAFF9DE6CB37F857,0,
950,TWD,1748,服飾美容,上衣,20241122,信用卡,,,,富邦,,496EA609CD014AC79BFDF173057FAC82,0,
951,TWD,1743,汽機車,油錢,20241122,信用卡,,,,永豐,,8423F3DEB7A44D8CB6D9759E01D6C2B7,0,
952,TWD,1683,餐飲食品,食材,20241201,信用卡,,,,富邦,,532C77FAEA8A4B40B3E2C0FF835F4918,0,0
953,TWD,647,居家生活,水費,20241201,信用卡,,,,玉山,,68F143B31FB3430F9A0BE6E9E9A5C710,0,
954,TWD,1500,稅務捐款,慈善捐款,20241201,信用卡,,,,永豐,,8529A748F713430C817848ADFE7A38E4,0,
955,TWD,1500,稅務捐款,慈善捐款,20241203,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20241203,,0
956,TWD,100000,餐飲食品,Wife,20241203,現金,,,,富邦,,58F6F48D537142CB8FA582FEAA3158BB,0,0
957,TWD,2000,服飾美容,上衣,20241208,信用卡,,,,遠東銀,,DF81ECEA43E44EF9A54C051319674985,0,
958,TWD,1500,稅務捐款,慈善捐款,20241209,信用卡,,,,富邦,,A37CCC3E3A2E45FABE545630E1FA5D19,0,
959,TWD,50000,教育學習,補習費,20241209,現金,,,,,,3DAB19130D3F4A5CB35732F0E975B081,0,0
960,TWD,10000,餐飲食品,cash,20241212,現金,,,,,,6346E463006B4BFB946BBF8CB40CEDFC,0,
961,TWD,1692,汽機車,油錢,20241213,信用卡,,,,永豐,,AB471E28B2F84D33964FA7FE45658718,0,
962,TWD,88888,餐飲食品,Wife,20241214,現金,,,,,,F32F40BE70E44157A3E6125AE0BA1564,0,
963,TWD,14929,餐飲食品,食材,20241214,信用卡,,,,Costco,,BFA221B6F8E44C6B95BDA6157ADBB723,0,
964,TWD,1750,服飾美容,上衣,20241214,信用卡,,,,富邦,,DAE3B6EE50D942FB9F547FDC7064874B,0,
965,TWD,2866,餐飲食品,午餐,20241215,信用卡,,,,永豐,,33E03404990C40F1B5409E64B484F73B,0,
966,TWD,3300,3C通訊,手機,20241215,信用卡,,,,富邦,,AEB91D152FD64DF9A24F2EC166D6A4D9,0,
967,TWD,1322,教育學習,書,20241217,信用卡,,,,富邦,,71EE489C36354E5EA714E40FF2686524,0,
968,TWD,19192,休閒娛樂,旅行遊玩,20241218,信用卡,,,,永豐,,C392539A14E84810A4079F35DCBE661C,0,
969,TWD,3200,稅務捐款,慈善捐款,20241220,信用卡,,,,富邦,,6139B76031B840D4894FAC2EF91C9CEA,0,
970,TWD,3608,餐飲食品,食材,20241222,信用卡,,,,永豐,,23F8F495D3B74EE1897F62044E42D28D,0,
971,TWD,1288,餐飲食品,食材,20241226,信用卡,,,,富邦,,C469E9AB921A449798ECE403D5F4D7B2,0,
972,TWD,10000,餐飲食品,cash,20241226,現金,,,,,,25407C77B75140CABC720163A9CF7185,0,
973,TWD,10000,餐飲食品,cash,20241228,現金,,,,,,39057C9AB38D41E1B0D02BC0D724C571,0,
974,TWD,9663,餐飲食品,食材,20241228,信用卡,,,,富邦,,B05D126A3220494B925C0EE86E504E85,0,
975,TWD,2880,服飾美容,上衣,20241229,信用卡,,,,富邦,,85074D2E10CA4742A8365D7BD15AF7D0,0,
976,TWD,3063,服飾美容,上衣,20241229,信用卡,,,,永豐,,D4AB2CBD7AA3489CB8DC30351B72021E,0,
977,TWD,3060,居家生活,瓦斯費,20241230,現金,,,,,,3BFC989A25BF46A79E5A7D4AB4CFAD86,0,
978,TWD,71280,教育學習,補習費,20241231,信用卡,,,,富邦,,2958A1B2F6354C1892D445FB7061FFDF,0,
979,TWD,1500,稅務捐款,慈善捐款,20250102,信用卡,,,,永豐,,9F8811BF4EE144FD80AFC9EB3A33D8D2,0,
980,TWD,1500,稅務捐款,慈善捐款,20250103,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20250103,,0
981,TWD,390,餐飲食品,食材,20250104,信用卡,,,,富邦,,5727DC62C7524AD8B1DFD264A24B02AC,0,0
982,TWD,100000,餐飲食品,Wife,20250104,現金,,,,富邦,,55ECCEA571674D13B7B1B23E805BE75D,0,0
983,TWD,844,餐飲食品,食材,20250106,信用卡,,,,富邦,,1E7AA55690CA46D586082814938F4214,0,
984,TWD,12204,居家生活,管理費,20250107,現金,,,,,,B6B02381D71B466D99BC90AF46F8C284,0,
985,TWD,3300,餐飲食品,食材,20250108,現金,,,,富邦,,7C10D19B7EDA4A81BE2CE4763E9BEA85,0,
986,TWD,20000,服飾美容,上衣,20250112,現金,,,,,,73C6DF1746D247A7BDEF139A29A2D55F,0,
987,TWD,988,休閒娛樂,旅行遊玩,20250113,信用卡,,,,永豐,,A4DE5827759D4F4FB565B21430F5D380,0,0
988,TWD,1505,餐飲食品,晚餐,20250117,信用卡,,,,永豐,,080E22E6434D49B7922E60BD6D7515DB,0,
989,TWD,2946,餐飲食品,午餐,20250118,信用卡,,,,遠東銀,,E092DBDC699844DDA5AECC585C6848E7,0,
990,TWD,5839,服飾美容,上衣,20250118,信用卡,,,,遠東銀,,41C18EC077A64FE7AAB619D8598C756D,0,
991,TWD,4140,服飾美容,上衣,20250118,信用卡,,,,遠東銀,,BADE577257B044CFB7E656A9B9A955CB,0,
992,TWD,1987,服飾美容,上衣,20250118,信用卡,,,,遠東銀,,46E35E7DD4004390B6F5A3D646114D0F,0,
993,TWD,9519,服飾美容,上衣,20250120,信用卡,,,,永豐,,33EB70EDC05F4CF5B53516189AB4172A,0,
994,TWD,9188,休閒娛樂,旅行遊玩,20250120,信用卡,,,,永豐,,BB83BD27F77D43DDA14083BA01834932,0,
995,TWD,120000,餐飲食品,cash,20250120,現金,,,,,,92EF924F83A0472BA774D8A5CCF66816,0,
996,TWD,3200,稅務捐款,慈善捐款,20250120,信用卡,,,,富邦,,E1116E734CBB4D8EA0B04E16915CDD11,0,
997,TWD,2439,餐飲食品,午餐,20250120,信用卡,,,,永豐,,C32AB13758E643ACBDF6ECC8C81C28AD,0,
998,TWD,3639,餐飲食品,晚餐,20250120,信用卡,,,,永豐,,4B83CACB67874125B949A0818AB1CFC4,0,
999,TWD,1365,餐飲食品,晚餐,20250120,信用卡,,,,永豐,,B06F2D2E016540E78D635B0DA0F9DB5D,0,
1000,TWD,5998,休閒娛樂,旅行遊玩,20250120,信用卡,,,,永豐,,E3841BB3E4DE41C2B6D5D6DEA78E17AD,0,
1001,TWD,3345,餐飲食品,晚餐,20250120,信用卡,,,,永豐,,22F78F653431443990B5D2AC152AC53C,0,
1002,TWD,3781,服飾美容,上衣,20250122,信用卡,,,,永豐,,56436617A0C2424A971CB4ED27C546B2,0,0
1003,TWD,671,餐飲食品,午餐,20250122,信用卡,,,,永豐,,8356E78BA5B64F1F956CC3169CCBAB7B,0,
1004,TWD,1060,休閒娛樂,旅行遊玩,20250122,信用卡,,,,永豐,,A539C53FFC2C4DD1BEFC6EC466ABADA7,0,
1005,TWD,792,休閒娛樂,旅行遊玩,20250122,信用卡,,,,永豐,,FF55DD75583C429FAA9634923990C220,0,
1006,TWD,3679,休閒娛樂,旅行遊玩,20250122,信用卡,,,,永豐,,6326860D35D84E07A9BFE775352228D4,0,
1007,TWD,1999,休閒娛樂,旅行遊玩,20250122,信用卡,,,,永豐,,87D4AE76716D4ECABA0FA7F8FD1C42FE,0,
1008,TWD,4564,休閒娛樂,旅行遊玩,20250124,信用卡,,,,永豐,,7759C7C898744F5AADC54026FE5EE77E,0,
1009,TWD,3702,休閒娛樂,旅行遊玩,20250124,信用卡,,,,永豐,,058AABFC95584DCBA1C7273747832E33,0,
1010,TWD,2184,休閒娛樂,旅行遊玩,20250128,信用卡,,,,永豐,,479F3776B2F64AB3B5390BBA930FC7FB,0,
1011,TWD,3029,休閒娛樂,旅行遊玩,20250128,信用卡,,,,永豐,,DC0E5A30AFDF4C9AA56CF50408CE66C3,0,
1012,TWD,3250,休閒娛樂,旅行遊玩,20250128,信用卡,,,,永豐,,9950816CEA5D499DB30744DF0A329596,0,
1013,TWD,4832,休閒娛樂,旅行遊玩,20250129,信用卡,,,,永豐,,D314527DE21E411C8C3A8679CEA45B6F,0,
1014,TWD,6029,休閒娛樂,旅行遊玩,20250129,信用卡,,,,永豐,,D9BB3708D820474AAB1E7AEC7BB7F166,0,
1015,TWD,4377,休閒娛樂,旅行遊玩,20250129,信用卡,,,,永豐,,D7DEB7B4C10848C9B5BF7A8D3DE97AF6,0,
1016,TWD,9492,休閒娛樂,旅行遊玩,20250129,信用卡,,,,永豐,,28D0B5437ADE497F89A56D3F5541552C,0,
1017,TWD,2453,休閒娛樂,旅行遊玩,20250129,信用卡,,,,永豐,,1FD1B761987D45EA835120E060C48A67,0,
1018,TWD,1683,休閒娛樂,旅行遊玩,20250130,信用卡,,,,永豐,,71CBAF7385C6466883E317131D139C5C,0,
1019,TWD,4096,休閒娛樂,旅行遊玩,20250130,信用卡,,,,永豐,,D5D4BFA6BC9B498485C8CF6D5CAA8B93,0,
1020,TWD,4015,休閒娛樂,旅行遊玩,20250130,信用卡,,,,永豐,,16B6E70FDB3B44B6A51F9CBA6EDB7D1A,0,
1021,TWD,2079,餐飲食品,晚餐,20250130,信用卡,,,,永豐,,1B96B5BB073740D0B4BB11A1D81E2AB3,0,
1022,TWD,776,餐飲食品,食材,20250201,信用卡,,,,富邦,,B5BA3CCFD04645DFA743E31E0FCD760D,0,0
1023,TWD,1412,餐飲食品,食材,20250201,信用卡,,,,富邦,,0C6CA2BB36E74E6297861AD0EDB35B83,0,
1024,TWD,1500,稅務捐款,慈善捐款,20250202,信用卡,,,,富邦,,100974AAE2154527BB2676560F2FE1D4,0,
1025,TWD,100000,餐飲食品,Wife,20250202,現金,,,,,,4C6B98993D7A4BE598151742FE6317D1,0,
1026,TWD,1991,汽機車,油錢,20250202,信用卡,,,,永豐,,2F3C5F4C77E84E2FA61E0B39988C8E04,0,
1027,TWD,1697,服飾美容,上衣,20250202,信用卡,,,,永豐,,3D1AEE91336741C4A47BD2F5D03556A6,0,
1028,TWD,1500,稅務捐款,慈善捐款,20250203,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20250203,,0
1029,TWD,2387,居家生活,家電用品,20250204,信用卡,,,,富邦,,EDF187A085B446CA8A90B7FA59BD5D97,0,
1030,TWD,520000,居家生活,房地產,20250204,現金,,,,,,4C39CECD720F4AA79E2B451DA2EE733F,0,
1031,TWD,19311,稅務捐款,綜所稅,20250205,信用卡,,,,永豐,,26B21F83F3C34B9092EF904171F5D654,0,
1032,TWD,5691,餐飲食品,食材,20250208,信用卡,,,,富邦,,B2775077479849A0A84AE04DCDE4C5EF,0,
1033,TWD,1500,稅務捐款,慈善捐款,20250208,信用卡,,,,富邦,,0CD151CA7F244FC69168C796D06E11F0,0,
1034,TWD,10000,餐飲食品,cash,20250213,現金,,,,,,7B6FE3A72283492EB1853AAE1EA119C7,0,
1035,TWD,1288,餐飲食品,食材,20250214,信用卡,,,,永豐,,58F4B64675FA4ABF8BED9286D330EF60,0,
1036,TWD,2090,餐飲食品,午餐,20250216,信用卡,,,,永豐,,A85DB8114DC24F4DA004584ECD0BE69B,0,
1037,TWD,4641,餐飲食品,食材,20250216,信用卡,,,,Costco,,8F795D7DA5D94591A902CE968B6BC81C,0,
1038,TWD,999,餐飲食品,食材,20250216,信用卡,,,,富邦,,CDF90B1172E9451889C7ABF23A60FBC9,0,
1039,TWD,3200,稅務捐款,慈善捐款,20250220,信用卡,,,,富邦,,F231BE0B4CBF49F187144090CD9E4B65,0,0
1040,TWD,10000,餐飲食品,cash,20250222,現金,,,,,,36A340076722422891279514465EB5C2,0,
1041,TWD,1861,餐飲食品,食材,20250222,信用卡,,,,富邦,,A791B8070A334DEFA69FAC5D37B4711E,0,
1042,TWD,100000,餐飲食品,Wife,20250303,現金,,,,,,37E4A24160AC41E195A925EB342F2B4C,0,
1043,TWD,40000,教育學習,補習費,20250303,現金,,,,,,9883799847A64A5A8385C39BA0B1056B,0,
1044,TWD,2000,餐飲食品,食材,20250227,信用卡,,,,富邦,,A60BE4D7BFBE4BE5AD58C60DB01F0A1F,0,
1045,TWD,100000,稅務捐款,慈善捐款,20250301,信用卡,,,,永豐,,930ACCCE797F4339980445CECBE71B34,0,
1046,TWD,1923,汽機車,油錢,20250301,信用卡,,,,永豐,,BC3C1E757AB5426D81C4122E0CA5B2B0,0,
1047,TWD,6643,餐飲食品,晚餐,20250301,信用卡,,,,永豐,,CB8A3473461C48168DDBA2894BBD6109,0,
1048,TWD,1500,稅務捐款,慈善捐款,20250302,信用卡,,,,永豐,,AA9AEEF98DB8402795249A5806DA2DD0,0,
1049,TWD,935,圖書刊物,書籍,20250302,信用卡,,,,富邦,,C920C68D33584147B63C6C098C9B56B1,0,
1050,TWD,1500,稅務捐款,慈善捐款,20250303,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20250303,,0
1051,TWD,3980,居家生活,電費,20250304,信用卡,,,,玉山,,FB4795B6CBE749F0820B7B321327D8B7,0,
1052,TWD,2920,餐飲食品,午餐,20250308,信用卡,,,,富邦,,70602BBF6D46463CB7F469F73BF26255,0,
1053,TWD,1056,餐飲食品,食材,20250308,信用卡,,,,富邦,,AE606C49CC864D99A0805EAB7B0DB477,0,
1054,TWD,503,餐飲食品,食材,20250308,信用卡,,,,永豐,,CBA1E2711ECA4583B502A30905D5CAAE,0,
1055,TWD,3615,餐飲食品,食材,20250308,信用卡,,,,富邦,,B27CF4DCD0C547BE91E7D5C6BC25377B,0,
1056,TWD,17900,居家生活,家電用品,20250308,信用卡,,,,永豐,,23F313A91F2F4B4C89F8DF4F23C8BC7C,0,
1057,TWD,1725,餐飲食品,食材,20250309,信用卡,,,,永豐,,0FC1AAAC75774470AA72EAE7B1B39CF4,0,
1058,TWD,1288,醫療保健,健身,20250309,信用卡,,,,永豐,,1D16FFBED40B476DBA955A8DA8FE2E1F,0,
1059,TWD,1265,餐飲食品,食材,20250315,信用卡,,,,永豐,,F3DA324E40734E52B3A6DAB90C88EF45,0,
1060,TWD,1336,餐飲食品,食材,20250316,信用卡,,,,富邦,,6C3EE1438FEA46F9A285E508132FBC58,0,
1061,TWD,3200,稅務捐款,慈善捐款,20250320,信用卡,,,,富邦,,648DBE51D4F5417E82B353AB12443956,0,
1062,TWD,10000,餐飲食品,cash,20250322,現金,,,,,,DB277C8B561949CBAD145D725B4CDFA7,0,
1063,TWD,813,餐飲食品,食材,20250322,信用卡,,,,富邦,,321F8C45072147B7BBF7A45AD1650F34,0,
1064,TWD,1834,汽機車,油錢,20250401,信用卡,,,,永豐,,74D9348D431D4C18BEF4D5121CE6D129,0,
1065,TWD,1000,居家生活,家電用品,20250401,信用卡,,,,富邦,,6017FC9827854688B3C5A345C8720F47,0,
1066,TWD,1500,稅務捐款,慈善捐款,20250402,信用卡,,,,富邦,,AC1E2082BB72429790E92C578430AE03,0,0
1067,TWD,10000,餐飲食品,cash,20250402,現金,,,,,,DB635866499C411CBE894099F298F617,0,
1068,TWD,100000,餐飲食品,Wife,20250402,現金,,,,,,6134BB7B5B8F47E0AD9C75D587B0BDAD,0,
1069,TWD,1500,稅務捐款,慈善捐款,20250403,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20250403,,0
1070,TWD,3040,餐飲食品,晚餐,20250402,信用卡,,,,富邦,,B9909FFCEF4E469AA67E43EF83B4AA9D,0,
1071,TWD,12204,居家生活,管理費,20250405,現金,,,,,,D1F9D45EE3F348559CE9D00822F6DED4,0,
1072,TWD,7120,汽機車,牌照稅,20250405,信用卡,,,,永豐,,D5F519EBEBA9445EAF1578DFB7970FF1,0,
1073,TWD,12490,居家生活,家電用品,20250405,信用卡,,,,富邦,,36D0877ACE4B43289853A242BFC688F5,0,
1074,TWD,1640,服飾美容,上衣,20250405,信用卡,,,,富邦,,9483CEB7676D46A08D50CA30A9AC1A34,0,
1075,TWD,2134,餐飲食品,晚餐,20250405,信用卡,,,,富邦,,0C721228BADA472CB25724A4C51E2958,0,
1076,TWD,888,餐飲食品,食材,20250408,信用卡,,,,富邦,,91DE3EE8ED604E9DA84FC53317C3A03F,0,
1077,TWD,1785,餐飲食品,午餐,20250412,信用卡,,,,富邦,,DE51CA94ECB54363B0650B9C31ED546E,0,
1078,TWD,2145,餐飲食品,晚餐,20250412,信用卡,,,,富邦,,91D55CC18A7D47D0B39E16FB0BD95366,0,
1079,TWD,1660,餐飲食品,食材,20250412,信用卡,,,,富邦,,4973042C87174BA7BF3BFC2BD00F2B8D,0,
1080,TWD,1288,醫療保健,健身,20250414,信用卡,,,2|20250414|20250414|20250414|2|1,永豐,,4A6B15496B97439EB18AAA3F9624CFAE,0,0
1081,TWD,3200,稅務捐款,慈善捐款,20250418,信用卡,,,,富邦,,FF88F12F9FEE4267A0B1467DA1077938,0,
1082,TWD,4013,餐飲食品,晚餐,20250419,信用卡,,,,富邦,,F8E2C84C439647B2A42849B93E8C7847,0,
1083,TWD,1287,餐飲食品,食材,20250419,信用卡,,,,富邦,,EA2895363D4043C7B4D8FC12D15C362D,0,
1084,TWD,1808,汽機車,油錢,20250422,信用卡,,,,永豐,,BC50405989EC4CBD8A390EDC821A3939,0,
1085,TWD,2056,居家生活,電費,20250423,信用卡,,,,玉山,,837B588A0F96441DA64EABFEACC9F936,0,
1086,TWD,2980,居家生活,軟化鹽錠,20250423,信用卡,,,,富邦,,94ED45CDA93247AB823DCA44E8B69F0C,0,
1087,TWD,22000,醫療保健,保險,20250423,信用卡,,,,富邦,,55A96C98F1D644388F45E3FEFC224D20,0,
1088,TWD,22000,醫療保健,保險,20250423,信用卡,,,,富邦,,B9B037B5DC4F42398A88672F7D87A81C,0,
1089,TWD,4534,餐飲食品,食材,20250423,信用卡,,,,富邦,,869EE29832654D21B913225BB5099689,0,
1090,TWD,11230,汽機車,牌照稅,20250426,信用卡,,,,永豐,,E472D335A03A4288AB9F2DCBE5D9B421,0,
1091,TWD,3622,餐飲食品,食材,20250426,信用卡,,,,富邦,,050393A03ACA4C80ABCEC28B2374C412,0,
1092,TWD,3823,餐飲食品,食材,20250429,信用卡,,,,富邦,,38DE6AC0D65740A8B73C5F416E9B7651,0,
1093,TWD,100000,餐飲食品,Wife,20250502,現金,,,,,,7CD729C9B84C41B491917444EA2E064E,0,
1094,TWD,130000,教育學習,補習費,20250502,現金,,,,,,FA964811037D480C82484F97D47CC39B,0,
1095,TWD,840,餐飲食品,食材,20250502,信用卡,,,,富邦,,7287BFA1A6364DFA80ED03195FF4C9CF,0,
1096,TWD,1500,稅務捐款,慈善捐款,20250503,信用卡,,,1|20211003|20260903||2|1,,,e9ec2a398cd94d7cbe88b2298330d995_20250503,,0
1097,TWD,10000,餐飲食品,cash,20250504,現金,,,,,,8917A226F7F14F54828CE81792C36EE2,0,
